,Date,State_Num,State,County_Num,County_Name,Event,Property_DMG,Damage Factor,F-Scale,Month,Year
23881,1982-05-29,39,OH,57,GREENE,TORNADO,250.0,K,1.0,5,1982
23882,1985-05-27,39,OH,175,WYANDOT,TORNADO,250.0,K,1.0,5,1985
23883,1985-05-27,39,OH,33,CRAWFORD,TORNADO,250.0,K,1.0,5,1985
23884,1976-03-20,39,OH,107,MERCER,TORNADO,25.0,K,1.0,3,1976
23885,1976-03-20,39,OH,103,MEDINA,TORNADO,25.0,K,0.0,3,1976
23886,1976-04-25,39,OH,77,HURON,TORNADO,2.5,K,0.0,4,1976
23887,1976-06-21,39,OH,117,MORROW,TORNADO,0.25,K,0.0,6,1976
23888,1976-06-24,39,OH,25,CLERMONT,TORNADO,250.0,K,0.0,6,1976
23889,1976-06-24,39,OH,165,WARREN,TORNADO,250.0,K,0.0,6,1976
23890,1976-06-24,39,OH,27,CLINTON,TORNADO,250.0,K,0.0,6,1976
23891,1976-07-11,39,OH,119,MUSKINGUM,TORNADO,0.0,K,1.0,7,1976
23892,1986-08-26,39,OH,93,LORAIN,TORNADO,2.5,M,2.0,8,1986
23893,1986-09-24,39,OH,103,MEDINA,TORNADO,25.0,K,0.0,9,1986
23894,1989-08-23,39,OH,69,HENRY,TORNADO,25.0,K,0.0,8,1989
23895,1989-10-10,39,OH,139,RICHLAND,TORNADO,250.0,K,1.0,10,1989
23896,1989-10-10,39,OH,5,ASHLAND,TORNADO,25.0,K,1.0,10,1989
23897,1989-11-15,39,OH,117,MORROW,TORNADO,2.5,M,2.0,11,1989
23898,1989-11-15,39,OH,139,RICHLAND,TORNADO,2.5,M,2.0,11,1989
23899,1989-11-27,39,OH,77,HURON,TORNADO,2.5,M,2.0,11,1989
23900,1990-05-04,39,OH,17,BUTLER,TORNADO,250.0,K,1.0,5,1990
23901,1990-05-04,39,OH,17,BUTLER,TORNADO,250.0,K,2.0,5,1990
23902,1990-05-16,39,OH,145,SCIOTO,TORNADO,250.0,K,1.0,5,1990
23903,1990-06-02,39,OH,61,HAMILTON,TORNADO,25.0,M,4.0,6,1990
23904,1990-06-02,39,OH,17,BUTLER,TORNADO,25.0,M,4.0,6,1990
23905,1990-06-02,39,OH,17,BUTLER,TORNADO,25.0,M,4.0,6,1990
23906,1990-06-02,39,OH,165,WARREN,TORNADO,25.0,M,4.0,6,1990
23907,1990-06-02,39,OH,27,CLINTON,TORNADO,0.0,K,0.0,6,1990
23908,1982-06-16,39,OH,145,SCIOTO,TORNADO,25.0,K,2.0,6,1982
23909,1982-08-24,39,OH,141,ROSS,TORNADO,2.5,M,1.0,8,1982
23910,1992-07-04,39,OH,51,FULTON,TORNADO,0.0,K,0.0,7,1992
23911,1992-07-12,39,OH,51,FULTON,TORNADO,2.5,M,2.0,7,1992
23912,1992-07-12,39,OH,95,LUCAS,TORNADO,2.5,M,2.0,7,1992
23913,1992-07-12,39,OH,173,WOOD,TORNADO,2.5,M,2.0,7,1992
23914,1992-07-12,39,OH,173,WOOD,TORNADO,250.0,K,2.0,7,1992
23915,1992-07-12,39,OH,173,WOOD,TORNADO,25.0,K,2.0,7,1992
23916,1992-07-12,39,OH,69,HENRY,TORNADO,25.0,K,1.0,7,1992
23917,1992-07-12,39,OH,123,OTTAWA,TORNADO,2.5,M,2.0,7,1992
23918,1992-07-12,39,OH,123,OTTAWA,TORNADO,0.0,K,0.0,7,1992
23919,1992-07-12,39,OH,143,SANDUSKY,TORNADO,250.0,K,1.0,7,1992
23920,1992-07-12,39,OH,161,VAN WERT,TORNADO,250.0,K,1.0,7,1992
23921,1992-07-12,39,OH,107,MERCER,TORNADO,250.0,K,2.0,7,1992
23922,1992-07-12,39,OH,29,COLUMBIANA,TORNADO,2.5,K,0.0,7,1992
23923,1992-07-12,39,OH,107,MERCER,TORNADO,250.0,K,1.0,7,1992
23924,1992-07-12,39,OH,43,ERIE,TORNADO,2.5,M,2.0,7,1992
23925,1992-07-12,39,OH,11,AUGLAIZE,TORNADO,2.5,M,1.0,7,1992
23926,1992-07-12,39,OH,93,LORAIN,TORNADO,2.5,M,1.0,7,1992
23927,1992-07-12,39,OH,11,AUGLAIZE,TORNADO,250.0,K,1.0,7,1992
23928,1992-07-12,39,OH,165,WARREN,TORNADO,250.0,K,1.0,7,1992
23929,1992-07-12,39,OH,35,CUYAHOGA,TORNADO,250.0,K,0.0,7,1992
23930,1992-07-12,39,OH,65,HARDIN,TORNADO,0.0,K,0.0,7,1992
23931,1992-07-12,39,OH,93,LORAIN,TORNADO,2.5,M,0.0,7,1992
23932,1992-07-12,39,OH,93,LORAIN,TORNADO,2.5,M,2.0,7,1992
23933,1992-07-12,39,OH,77,HURON,TORNADO,25.0,K,2.0,7,1992
23934,1992-07-16,39,OH,91,LOGAN,TORNADO,25.0,K,0.0,7,1992
23935,1992-07-26,39,OH,79,JACKSON,TORNADO,250.0,K,0.0,7,1992
23936,1992-07-30,39,OH,169,WAYNE,TORNADO,250.0,K,0.0,7,1992
23937,1992-08-08,39,OH,89,LICKING,TORNADO,25.0,K,0.0,8,1992
23938,1992-08-27,39,OH,5,ASHLAND,TORNADO,25.0,K,0.0,8,1992
23939,1987-06-27,39,OH,99,MAHONING,TORNADO,250.0,K,2.0,6,1987
23940,1987-06-29,39,OH,13,BELMONT,TORNADO,25.0,K,0.0,6,1987
23941,1975-06-15,39,OH,59,GUERNSEY,TORNADO,25.0,K,0.0,6,1975
23942,1975-06-17,39,OH,49,FRANKLIN,TORNADO,25.0,K,1.0,6,1975
23943,1975-07-13,39,OH,93,LORAIN,TORNADO,250.0,K,2.0,7,1975
23944,1975-08-13,39,OH,155,TRUMBULL,TORNADO,2.5,K,1.0,8,1975
23945,1975-08-13,39,OH,33,CRAWFORD,TORNADO,250.0,K,2.0,8,1975
23946,1975-08-26,39,OH,93,LORAIN,TORNADO,2.5,K,0.0,8,1975
23947,1975-08-26,39,OH,103,MEDINA,TORNADO,0.25,K,1.0,8,1975
23948,1975-09-05,39,OH,77,HURON,TORNADO,25.0,K,1.0,9,1975
23949,1975-09-11,39,OH,61,HAMILTON,TORNADO,250.0,K,1.0,9,1975
23950,1975-09-11,39,OH,49,FRANKLIN,TORNADO,25.0,K,1.0,9,1975
23951,1975-11-10,39,OH,63,HANCOCK,TORNADO,250.0,K,2.0,11,1975
23952,1976-01-13,39,OH,23,CLARK,TORNADO,25.0,K,1.0,1,1976
23953,1980-05-12,39,OH,9,ATHENS,TORNADO,250.0,K,1.0,5,1980
23954,1980-05-13,39,OH,169,WAYNE,TORNADO,2.5,K,1.0,5,1980
23955,1980-06-01,39,OH,89,LICKING,TORNADO,250.0,K,1.0,6,1980
23956,1980-06-01,39,OH,89,LICKING,TORNADO,2.5,M,1.0,6,1980
23957,1980-06-01,39,OH,107,MERCER,TORNADO,2.5,M,1.0,6,1980
23958,1980-08-03,39,OH,57,GREENE,TORNADO,250.0,K,1.0,8,1980
23959,1980-08-05,39,OH,127,PERRY,TORNADO,250.0,K,1.0,8,1980
23960,1991-06-15,39,OH,147,SENECA,TORNADO,25.0,K,0.0,6,1991
23961,1982-06-15,39,OH,113,MONTGOMERY,TORNADO,25.0,K,1.0,6,1982
23962,1985-05-31,39,OH,7,ASHTABULA,TORNADO,250.0,K,4.0,5,1985
23963,1985-05-31,39,OH,155,TRUMBULL,TORNADO,2.5,M,3.0,5,1985
23964,1985-05-31,39,OH,7,ASHTABULA,TORNADO,2.5,M,3.0,5,1985
23965,1985-05-31,39,OH,155,TRUMBULL,TORNADO,25.0,K,4.0,5,1985
23966,1985-05-31,39,OH,7,ASHTABULA,TORNADO,2.5,M,2.0,5,1985
23967,1985-05-31,39,OH,133,PORTAGE,TORNADO,250.0,M,5.0,5,1985
23968,1985-05-31,39,OH,155,TRUMBULL,TORNADO,250.0,M,5.0,5,1985
23969,1985-05-31,39,OH,97,MADISON,TORNADO,250.0,K,1.0,5,1985
23970,1985-05-31,39,OH,155,TRUMBULL,TORNADO,250.0,M,5.0,5,1985
23971,1985-05-31,39,OH,89,LICKING,TORNADO,25.0,M,3.0,5,1985
23972,1985-05-31,39,OH,29,COLUMBIANA,TORNADO,25.0,M,2.0,5,1985
23973,1985-05-31,39,OH,31,COSHOCTON,TORNADO,25.0,M,3.0,5,1985
23974,1985-05-31,39,OH,119,MUSKINGUM,TORNADO,2.5,M,1.0,5,1985
23975,1985-05-31,39,OH,31,COSHOCTON,TORNADO,2.5,M,1.0,5,1985
23976,1985-05-31,39,OH,151,STARK,TORNADO,25.0,K,1.0,5,1985
23977,1985-05-31,39,OH,1,ADAMS,TORNADO,25.0,K,1.0,5,1985
23978,1985-06-22,39,OH,55,GEAUGA,TORNADO,250.0,K,2.0,6,1985
23979,1985-06-22,39,OH,7,ASHTABULA,TORNADO,250.0,K,2.0,6,1985
23980,1985-06-22,39,OH,13,BELMONT,TORNADO,25.0,K,1.0,6,1985
23981,1990-06-02,39,OH,25,CLERMONT,TORNADO,250.0,K,2.0,6,1990
23982,1976-07-31,39,OH,169,WAYNE,TORNADO,25.0,K,2.0,7,1976
23983,1976-09-09,39,OH,137,PUTNAM,TORNADO,25.0,K,0.0,9,1976
23984,1977-03-30,39,OH,55,GEAUGA,TORNADO,25.0,K,1.0,3,1977
23985,1977-04-02,39,OH,71,HIGHLAND,TORNADO,25.0,K,0.0,4,1977
23986,1977-04-02,39,OH,15,BROWN,TORNADO,25.0,K,0.0,4,1977
23987,1977-04-02,39,OH,139,RICHLAND,TORNADO,25.0,K,1.0,4,1977
23988,1977-04-02,39,OH,5,ASHLAND,TORNADO,2.5,M,1.0,4,1977
23989,1977-04-02,39,OH,35,CUYAHOGA,TORNADO,2.5,M,1.0,4,1977
23990,1977-06-30,39,OH,125,PAULDING,TORNADO,250.0,K,1.0,6,1977
23991,1977-06-30,39,OH,69,HENRY,TORNADO,2.5,K,1.0,6,1977
23992,1977-06-30,39,OH,143,SANDUSKY,TORNADO,25.0,M,1.0,6,1977
23993,1977-06-30,39,OH,77,HURON,TORNADO,250.0,K,1.0,6,1977
23994,1977-06-30,39,OH,77,HURON,TORNADO,250.0,K,2.0,6,1977
23995,1977-06-30,39,OH,33,CRAWFORD,TORNADO,250.0,K,1.0,6,1977
23996,1977-06-30,39,OH,43,ERIE,TORNADO,25.0,K,1.0,6,1977
23997,1977-06-30,39,OH,139,RICHLAND,TORNADO,250.0,K,2.0,6,1977
23998,1977-06-30,39,OH,5,ASHLAND,TORNADO,250.0,K,0.0,6,1977
23999,1977-06-30,39,OH,139,RICHLAND,TORNADO,250.0,K,1.0,6,1977
24000,1977-06-30,39,OH,103,MEDINA,TORNADO,25.0,K,1.0,6,1977
24001,1977-06-30,39,OH,151,STARK,TORNADO,25.0,K,2.0,6,1977
24002,1986-10-01,39,OH,171,WILLIAMS,TORNADO,0.0,K,0.0,10,1986
24003,1989-04-25,39,OH,57,GREENE,TORNADO,2.5,M,2.0,4,1989
24004,1989-05-25,39,OH,51,FULTON,TORNADO,250.0,K,1.0,5,1989
24005,1992-07-12,39,OH,103,MEDINA,TORNADO,2.5,M,3.0,7,1992
24006,1992-07-12,39,OH,55,GEAUGA,TORNADO,25.0,K,1.0,7,1992
24007,1990-06-08,39,OH,139,RICHLAND,TORNADO,2.5,K,0.0,6,1990
24008,1990-06-22,39,OH,45,FAIRFIELD,TORNADO,250.0,K,1.0,6,1990
24009,1990-06-22,39,OH,117,MORROW,TORNADO,2.5,M,2.0,6,1990
24010,1952-07-13,40,OK,73,KINGFISHER,TORNADO,0.25,K,1.0,7,1952
24011,1954-04-27,40,OK,55,GREER,TORNADO,2.5,K,0.0,4,1954
24012,1954-04-29,40,OK,129,ROGER MILLS,TORNADO,25.0,K,2.0,4,1954
24013,1954-04-29,40,OK,3,ALFALFA,TORNADO,2.5,K,1.0,4,1954
24014,1954-04-29,40,OK,43,DEWEY,TORNADO,0.03,K,1.0,4,1954
24015,1983-05-02,39,OH,69,HENRY,TORNADO,2.5,M,2.0,5,1983
24016,1983-05-02,39,OH,173,WOOD,TORNADO,25.0,M,3.0,5,1983
24017,1983-05-02,39,OH,77,HURON,TORNADO,250.0,K,2.0,5,1983
24018,1974-08-17,40,OK,147,WASHINGTON,TORNADO,2.5,K,1.0,8,1974
24019,1974-08-26,40,OK,13,BRYAN,TORNADO,2.5,K,1.0,8,1974
24020,1991-07-23,39,OH,99,MAHONING,TORNADO,0.0,K,0.0,7,1991
24021,1991-07-23,39,OH,99,MAHONING,TORNADO,25.0,K,0.0,7,1991
24022,1977-06-30,39,OH,31,COSHOCTON,TORNADO,25.0,K,1.0,6,1977
24023,1992-07-12,39,OH,153,SUMMIT,TORNADO,2.5,M,3.0,7,1992
24024,1992-07-12,39,OH,103,MEDINA,TORNADO,250.0,K,0.0,7,1992
24025,1992-07-12,39,OH,133,PORTAGE,TORNADO,250.0,K,2.0,7,1992
24026,1992-07-12,39,OH,133,PORTAGE,TORNADO,25.0,K,1.0,7,1992
24027,1992-07-12,39,OH,117,MORROW,TORNADO,25.0,K,1.0,7,1992
24028,1992-07-13,39,OH,147,SENECA,TORNADO,250.0,K,2.0,7,1992
24029,1992-07-13,39,OH,33,CRAWFORD,TORNADO,250.0,K,1.0,7,1992
24030,1992-07-13,39,OH,139,RICHLAND,TORNADO,0.0,K,0.0,7,1992
24031,1992-07-13,39,OH,5,ASHLAND,TORNADO,0.0,K,0.0,7,1992
24032,1992-07-13,39,OH,139,RICHLAND,TORNADO,250.0,K,1.0,7,1992
24033,1992-07-13,39,OH,5,ASHLAND,TORNADO,25.0,K,0.0,7,1992
24034,1992-07-13,39,OH,155,TRUMBULL,TORNADO,25.0,K,0.0,7,1992
24035,1992-07-14,39,OH,63,HANCOCK,TORNADO,250.0,K,1.0,7,1992
24036,1992-07-14,39,OH,51,FULTON,TORNADO,25.0,K,1.0,7,1992
24037,1992-07-14,39,OH,55,GEAUGA,TORNADO,250.0,K,0.0,7,1992
24038,1992-07-14,39,OH,155,TRUMBULL,TORNADO,2.5,K,0.0,7,1992
24039,1954-04-29,40,OK,73,KINGFISHER,TORNADO,25.0,K,2.0,4,1954
24040,1954-04-29,40,OK,17,CANADIAN,TORNADO,0.0,K,2.0,4,1954
24041,1954-04-29,40,OK,31,COMANCHE,TORNADO,0.03,K,1.0,4,1954
24042,1954-04-30,40,OK,123,PONTOTOC,TORNADO,2.5,K,1.0,4,1954
24043,1954-04-30,40,OK,23,CHOCTAW,TORNADO,250.0,K,3.0,4,1954
24044,1954-04-30,40,OK,61,HASKELL,TORNADO,2.5,K,1.0,4,1954
24045,1954-05-01,40,OK,141,TILLMAN,TORNADO,2.5,K,4.0,5,1954
24046,1954-05-01,40,OK,141,TILLMAN,TORNADO,25.0,K,2.0,5,1954
24047,1954-05-01,40,OK,141,TILLMAN,TORNADO,250.0,K,3.0,5,1954
24048,1954-05-01,40,OK,33,COTTON,TORNADO,250.0,K,3.0,5,1954
24049,1954-05-01,40,OK,15,CADDO,TORNADO,25.0,K,2.0,5,1954
24050,1954-05-01,40,OK,119,PAYNE,TORNADO,25.0,K,2.0,5,1954
24051,1954-05-01,40,OK,117,PAWNEE,TORNADO,25.0,K,2.0,5,1954
24052,1954-05-01,40,OK,137,STEPHENS,TORNADO,25.0,K,3.0,5,1954
24053,1954-05-01,40,OK,33,COTTON,TORNADO,250.0,K,3.0,5,1954
24054,1954-05-01,40,OK,29,COAL,TORNADO,2.5,K,1.0,5,1954
24055,1954-05-01,40,OK,123,PONTOTOC,TORNADO,25.0,K,2.0,5,1954
24056,1954-05-01,40,OK,63,HUGHES,TORNADO,2.5,M,2.0,5,1954
24057,1954-05-01,40,OK,107,OKFUSKEE,TORNADO,25.0,K,2.0,5,1954
24058,1954-05-01,40,OK,125,POTTAWATOMIE,TORNADO,2.5,M,4.0,5,1954
24059,1954-05-01,40,OK,81,LINCOLN,TORNADO,2.5,M,4.0,5,1954
24060,1954-05-01,40,OK,81,LINCOLN,TORNADO,2.5,M,4.0,5,1954
24061,1954-05-01,40,OK,37,CREEK,TORNADO,2.5,M,4.0,5,1954
24062,1954-05-01,40,OK,133,SEMINOLE,TORNADO,25.0,K,2.0,5,1954
24063,1954-05-01,40,OK,133,SEMINOLE,TORNADO,25.0,K,2.0,5,1954
24064,1954-05-01,40,OK,121,PITTSBURG,TORNADO,25.0,K,2.0,5,1954
24065,1954-05-01,40,OK,91,MCINTOSH,TORNADO,25.0,K,2.0,5,1954
24066,1954-05-02,40,OK,89,MCCURTAIN,TORNADO,2.5,K,1.0,5,1954
24067,1954-05-23,40,OK,55,GREER,TORNADO,2.5,K,1.0,5,1954
24068,1954-05-24,40,OK,69,JOHNSTON,TORNADO,0.0,K,2.0,5,1954
24069,1954-05-25,40,OK,101,MUSKOGEE,TORNADO,2.5,K,2.0,5,1954
24070,1954-05-25,40,OK,39,CUSTER,TORNADO,0.0,K,0.0,5,1954
24071,1954-05-28,40,OK,91,MCINTOSH,TORNADO,2.5,K,1.0,5,1954
24072,1954-06-07,40,OK,99,MURRAY,TORNADO,0.25,K,1.0,6,1954
24073,1954-06-12,40,OK,119,PAYNE,TORNADO,0.25,K,1.0,6,1954
24074,1954-06-14,40,OK,151,WOODS,TORNADO,0.0,K,0.0,6,1954
24075,1954-06-28,40,OK,61,HASKELL,TORNADO,2.5,K,1.0,6,1954
24076,1954-07-08,40,OK,75,KIOWA,TORNADO,0.0,K,0.0,7,1954
24077,1954-07-15,40,OK,133,SEMINOLE,TORNADO,25.0,K,1.0,7,1954
24078,1954-07-23,40,OK,29,COAL,TORNADO,0.25,K,2.0,7,1954
24079,1954-07-23,40,OK,119,PAYNE,TORNADO,2.5,K,2.0,7,1954
24080,1954-08-30,40,OK,141,TILLMAN,TORNADO,0.25,K,1.0,8,1954
24081,1954-08-30,40,OK,63,HUGHES,TORNADO,2.5,K,1.0,8,1954
24082,1954-09-07,40,OK,123,PONTOTOC,TORNADO,250.0,K,2.0,9,1954
24083,1954-09-20,40,OK,13,BRYAN,TORNADO,2.5,K,2.0,9,1954
24084,1954-09-29,40,OK,109,OKLAHOMA,TORNADO,25.0,K,2.0,9,1954
24085,1954-10-25,40,OK,45,ELLIS,TORNADO,0.25,K,0.0,10,1954
24086,1955-01-05,40,OK,51,GRADY,TORNADO,0.0,K,0.0,1,1955
24087,1955-02-28,40,OK,121,PITTSBURG,TORNADO,25.0,K,2.0,2,1955
24088,1955-04-11,40,OK,137,STEPHENS,TORNADO,2.5,K,0.0,4,1955
24089,1955-04-11,40,OK,137,STEPHENS,TORNADO,2.5,K,0.0,4,1955
24090,1955-04-12,40,OK,117,PAWNEE,TORNADO,0.0,K,0.0,4,1955
24091,1955-04-12,40,OK,127,PUSHMATAHA,TORNADO,0.0,K,2.0,4,1955
24092,1955-04-22,40,OK,137,STEPHENS,TORNADO,2.5,K,1.0,4,1955
24093,1955-04-22,40,OK,103,NOBLE,TORNADO,0.25,K,2.0,4,1955
24094,1974-10-30,40,OK,95,MARSHALL,TORNADO,0.25,K,1.0,10,1974
24095,1974-11-03,40,OK,147,WASHINGTON,TORNADO,25.0,K,1.0,11,1974
24096,1974-11-03,40,OK,121,PITTSBURG,TORNADO,250.0,K,1.0,11,1974
24097,1975-01-09,40,OK,121,PITTSBURG,TORNADO,250.0,K,1.0,1,1975
24098,1975-02-22,40,OK,65,JACKSON,TORNADO,250.0,K,1.0,2,1975
24099,1975-02-22,40,OK,65,JACKSON,TORNADO,250.0,K,2.0,2,1975
24100,1975-02-22,40,OK,75,KIOWA,TORNADO,250.0,K,2.0,2,1975
24101,1975-02-22,40,OK,137,STEPHENS,TORNADO,250.0,K,2.0,2,1975
24102,1975-02-22,40,OK,137,STEPHENS,TORNADO,250.0,K,2.0,2,1975
24103,1975-02-22,40,OK,49,GARVIN,TORNADO,2.5,M,2.0,2,1975
24104,1975-03-27,40,OK,9,BECKHAM,TORNADO,250.0,K,1.0,3,1975
24105,1975-04-24,40,OK,35,CRAIG,TORNADO,250.0,K,2.0,4,1975
24106,1957-05-22,40,OK,31,COMANCHE,TORNADO,0.03,K,0.0,5,1957
24107,1957-05-22,40,OK,75,KIOWA,TORNADO,25.0,K,2.0,5,1957
24108,1957-05-22,40,OK,71,KAY,TORNADO,0.25,K,0.0,5,1957
24109,1977-10-01,39,OH,165,WARREN,TORNADO,250.0,K,0.0,10,1977
24110,1977-10-01,39,OH,61,HAMILTON,TORNADO,2.5,M,3.0,10,1977
24111,1977-10-01,39,OH,61,HAMILTON,TORNADO,250.0,K,1.0,10,1977
24112,1977-10-01,39,OH,1,ADAMS,TORNADO,25.0,K,1.0,10,1977
24113,1977-10-08,39,OH,173,WOOD,TORNADO,250.0,K,0.0,10,1977
24114,1978-04-19,39,OH,97,MADISON,TORNADO,250.0,K,1.0,4,1978
24115,1978-04-19,39,OH,41,DELAWARE,TORNADO,250.0,K,1.0,4,1978
24116,1978-06-07,39,OH,157,TUSCARAWAS,TORNADO,250.0,K,1.0,6,1978
24117,1978-06-07,39,OH,153,SUMMIT,TORNADO,2.5,M,1.0,6,1978
24118,1978-06-07,39,OH,71,HIGHLAND,TORNADO,25.0,K,1.0,6,1978
24119,1978-06-07,39,OH,155,TRUMBULL,TORNADO,2.5,M,2.0,6,1978
24120,1978-06-07,39,OH,59,GUERNSEY,TORNADO,2.5,M,2.0,6,1978
24121,1980-06-02,39,OH,61,HAMILTON,TORNADO,25.0,M,1.0,6,1980
24122,1980-06-02,39,OH,79,JACKSON,TORNADO,2.5,M,1.0,6,1980
24123,1980-06-02,39,OH,87,LAWRENCE,TORNADO,2.5,M,1.0,6,1980
24124,1980-06-02,39,OH,53,GALLIA,TORNADO,2.5,M,1.0,6,1980
24125,1980-06-06,39,OH,19,CARROLL,TORNADO,250.0,K,1.0,6,1980
24126,1980-06-06,39,OH,81,JEFFERSON,TORNADO,25.0,K,1.0,6,1980
24127,1980-06-07,39,OH,51,FULTON,TORNADO,2.5,M,1.0,6,1980
24128,1980-06-07,39,OH,75,HOLMES,TORNADO,2.5,M,1.0,6,1980
24129,1980-06-07,39,OH,157,TUSCARAWAS,TORNADO,2.5,M,1.0,6,1980
24130,1980-06-07,39,OH,139,RICHLAND,TORNADO,250.0,K,1.0,6,1980
24131,1981-04-13,39,OH,119,MUSKINGUM,TORNADO,250.0,K,1.0,4,1981
24132,1981-04-17,39,OH,95,LUCAS,TORNADO,25.0,K,0.0,4,1981
24133,1981-04-17,39,OH,147,SENECA,TORNADO,25.0,K,1.0,4,1981
24134,1981-07-28,39,OH,167,WASHINGTON,TORNADO,250.0,K,2.0,7,1981
24135,1982-03-13,39,OH,45,FAIRFIELD,TORNADO,250.0,K,1.0,3,1982
24136,1983-05-02,39,OH,139,RICHLAND,TORNADO,250.0,K,1.0,5,1983
24137,1983-05-02,39,OH,35,CUYAHOGA,TORNADO,25.0,M,3.0,5,1983
24138,1983-05-02,39,OH,141,ROSS,TORNADO,250.0,K,1.0,5,1983
24139,1983-05-02,39,OH,47,FAYETTE,TORNADO,250.0,K,1.0,5,1983
24140,1983-05-02,39,OH,129,PICKAWAY,TORNADO,250.0,K,1.0,5,1983
24141,1983-06-30,39,OH,129,PICKAWAY,TORNADO,2.5,K,1.0,6,1983
24142,1984-06-20,39,OH,109,MIAMI,TORNADO,25.0,K,1.0,6,1984
24143,1984-08-07,39,OH,49,FRANKLIN,TORNADO,250.0,K,1.0,8,1984
24144,1986-03-10,39,OH,107,MERCER,TORNADO,250.0,K,1.0,3,1986
24145,1986-03-10,39,OH,17,BUTLER,TORNADO,2.5,M,2.0,3,1986
24146,1990-06-22,39,OH,139,RICHLAND,TORNADO,2.5,M,2.0,6,1990
24147,1990-06-22,39,OH,89,LICKING,TORNADO,250.0,K,1.0,6,1990
24148,1990-06-22,39,OH,111,MONROE,TORNADO,25.0,K,0.0,6,1990
24149,1986-05-15,39,OH,33,CRAWFORD,TORNADO,250.0,K,1.0,5,1986
24150,1986-05-15,39,OH,77,HURON,TORNADO,25.0,K,0.0,5,1986
24151,1986-05-15,39,OH,155,TRUMBULL,TORNADO,250.0,K,1.0,5,1986
24152,1986-06-10,39,OH,71,HIGHLAND,TORNADO,250.0,K,1.0,6,1986
24153,1986-06-10,39,OH,97,MADISON,TORNADO,250.0,K,1.0,6,1986
24154,1986-06-10,39,OH,49,FRANKLIN,TORNADO,250.0,K,1.0,6,1986
24155,1986-06-10,39,OH,123,OTTAWA,TORNADO,2.5,M,1.0,6,1986
24156,1986-06-10,39,OH,7,ASHTABULA,TORNADO,25.0,K,1.0,6,1986
24157,1987-07-05,39,OH,39,DEFIANCE,TORNADO,25.0,K,0.0,7,1987
24158,1987-07-25,39,OH,7,ASHTABULA,TORNADO,25.0,K,1.0,7,1987
24159,1987-07-25,39,OH,103,MEDINA,TORNADO,25.0,K,1.0,7,1987
24160,1989-05-25,39,OH,107,MERCER,TORNADO,250.0,K,1.0,5,1989
24161,1989-05-25,39,OH,11,AUGLAIZE,TORNADO,250.0,K,1.0,5,1989
24162,1989-05-25,39,OH,175,WYANDOT,TORNADO,250.0,K,1.0,5,1989
24163,1989-05-26,39,OH,101,MARION,TORNADO,250.0,K,1.0,5,1989
24164,1989-06-03,39,OH,125,PAULDING,TORNADO,250.0,K,1.0,6,1989
24165,1989-06-03,39,OH,109,MIAMI,TORNADO,250.0,K,1.0,6,1989
24166,1989-06-03,39,OH,109,MIAMI,TORNADO,2.5,M,1.0,6,1989
24167,1989-06-12,39,OH,53,GALLIA,TORNADO,2.5,M,1.0,6,1989
24168,1989-06-14,39,OH,147,SENECA,TORNADO,250.0,K,0.0,6,1989
24169,1950-09-15,40,OK,63,HUGHES,TORNADO,250.0,K,2.0,9,1950
24170,1950-09-16,40,OK,121,PITTSBURG,TORNADO,0.25,K,0.0,9,1950
24171,1950-10-01,40,OK,25,CIMARRON,TORNADO,25.0,K,1.0,10,1950
24172,1951-02-19,40,OK,15,CADDO,TORNADO,25.0,K,2.0,2,1951
24173,1952-07-13,40,OK,131,ROGERS,TORNADO,2.5,K,1.0,7,1952
24174,1952-07-16,40,OK,7,BEAVER,TORNADO,25.0,K,1.0,7,1952
24175,1952-08-15,40,OK,83,LOGAN,TORNADO,25.0,K,2.0,8,1952
24176,1953-02-19,40,OK,49,GARVIN,TORNADO,2.5,K,1.0,2,1953
24177,1953-02-19,40,OK,85,LOVE,TORNADO,2.5,K,1.0,2,1953
24178,1990-09-06,39,OH,55,GEAUGA,TORNADO,25.0,K,0.0,9,1990
24179,1990-09-14,39,OH,161,VAN WERT,TORNADO,250.0,K,1.0,9,1990
24180,1990-09-14,39,OH,137,PUTNAM,TORNADO,250.0,K,1.0,9,1990
24181,1990-09-14,39,OH,165,WARREN,TORNADO,2.5,M,2.0,9,1990
24182,1990-09-14,39,OH,27,CLINTON,TORNADO,2.5,M,2.0,9,1990
24183,1990-09-14,39,OH,47,FAYETTE,TORNADO,2.5,M,2.0,9,1990
24184,1991-08-19,39,OH,101,MARION,TORNADO,0.0,K,0.0,8,1991
24185,1991-08-20,39,OH,165,WARREN,TORNADO,25.0,K,0.0,8,1991
24186,1992-02-15,39,OH,65,HARDIN,TORNADO,250.0,K,1.0,2,1992
24187,1992-02-18,39,OH,161,VAN WERT,TORNADO,2.5,M,4.0,2,1992
24188,1992-02-18,39,OH,3,ALLEN,TORNADO,0.0,K,0.0,2,1992
24189,1978-06-12,39,OH,25,CLERMONT,TORNADO,25.0,K,0.0,6,1978
24190,1978-06-12,39,OH,25,CLERMONT,TORNADO,25.0,K,1.0,6,1978
24191,1951-02-19,40,OK,17,CANADIAN,TORNADO,25.0,K,2.0,2,1951
24192,1951-02-19,40,OK,27,CLEVELAND,TORNADO,0.25,K,0.0,2,1951
24193,1951-04-05,40,OK,27,CLEVELAND,TORNADO,25.0,K,2.0,4,1951
